word,sentiment
warlike,negative
warm,positive
warmhearted,positive
warmly,positive
warmth,positive
warning,negative
warning,negative
warp,negative
warped,negative
wary,negative
warily,negative
wariness,negative
waste,negative
waste,negative
wasteful,negative
wastefulness,negative
watchdog,negative
watchdog,negative
wayward,negative
weak,negative
weaken,negative
weakening,negative
weakening,negative
weakness,negative
weakness,negative
weaknesses,negative
weaknesses,negative
wealthy,positive
weariness,negative
wearisome,negative
weary,negative
weary,negative
weary,negative
wedge,negative
wedge,negative
wee,negative
weed,negative
weep,negative
weird,negative
weird,negative
weirdly,negative
welcome,positive
welcome,positive
welcome,positive
welcome,positive
welfare,positive
welfare,positive
well,positive
well,positive
well-being,positive
well-being,positive
well-connected,positive
well-educated,positive
well-established,positive
well-informed,positive
well-intentioned,positive
well-managed,positive
well-positioned,positive
well-publicized,positive
well-received,positive
well-regarded,positive
well-run,positive
well-wishers,positive
well-wishers,positive
wellbeing,positive
wellbeing,positive
whatever,negative
wheedle,negative
whiff,neutral
whiff,neutral
whimper,negative
whimsical,positive
whine,negative
whine,negative
whips,negative
whips,negative
white,positive
wholeheartedly,positive
wholesome,positive
wicked,negative
wickedly,negative
wickedness,negative
wide,positive
wide-open,positive
wide-ranging,positive
widespread,negative
wild,negative
wildly,negative
wiles,negative
will,positive
will,positive
willful,positive
willfully,positive
willing,positive
willingness,positive
willingness,positive
wilt,negative
wily,negative
wince,negative
wink,positive
wink,positive
winnable,positive
winnable,positive
winners,positive
winners,positive
wisdom,positive
wisdom,positive
wise,positive
wise,positive
wisely,positive
wish,positive
wish,positive
wish,positive
wishes,positive
wishes,positive
wishing,positive
wishing,positive
withheld,negative
withhold,negative
witty,positive
woe,negative
woebegone,negative
woeful,negative
woefully,negative
wonder,positive
wonderful,positive
wonderful,positive
wonderfully,positive
wonderous,positive
wonderously,positive
wondrous,positive
woo,positive
workable,positive
world-famous,positive
worn,negative
worn,negative
worried,negative
worriedly,negative
worrier,negative
worries,negative
worries,negative
worrisome,negative
worry,negative
worry,negative
worry,negative
worrying,negative
worryingly,negative
worse,negative
worsen,negative
worsening,negative
worship,positive
worst,negative
worth,positive
worth,positive
worth-while,positive
worthiness,positive
worthless,negative
worthlessly,negative
worthlessness,negative
worthwhile,positive
worthy,positive
would,neutral
wound,negative
wound,negative
wound,negative
wounds,negative
wounds,negative
wow,positive
wow,positive
wreck,negative
wreck,negative
wrangle,negative
wrath,negative
wrest,negative
wrestle,negative
wretch,negative
wretched,negative
wretchedly,negative
wretchedness,negative
writhe,negative
wrong,negative
wrong,negative
wrongful,negative
wrongly,negative
wrought,negative
wrought,negative
wry,positive
yawn,negative
yawn,negative
yeah,neutral
yearn,positive
yearning,positive
yearningly,positive
yelp,negative
yep,positive
yes,positive
youthful,positive
zeal,positive
zealot,negative
zealous,negative
zealously,negative
zenith,positive
zest,positive
de,negative
sem,negative
tempo,negative
contra,negative
partir,negative
discussão,negative
só,negative
fim,negative
morte,negative
terra,negative
sede,negative
longo,negative
excentricidade,negative
estilo,negative
total,negative
mar,negative
aproximadamente,negative
criado,negative
usado,negative
problemas,negative
estar,negative
comum,negative
luta,negative
diagrama,negative
resultado,negative
alta,negative
divisão,negative
objetivo,negative
especialmente,negative
responsável,negative
bloqueio,negative
alto,negative
pequeno,negative
problema,negative
vice,negative
dado,negative
baixo,negative
morreu,negative
falta,negative
ataque,negative
banco,negative
questão,negative
eliminação,negative
atenção,negative
mal,negative
disputa,negative
crítica,negative
vão,negative
perda,negative
literatura,negative
conflito,negative
completamente,negative
doença,negative
particular,negative
perdeu,negative
objeto,negative
evitar,negative
velho,negative
morto,negative
ataques,negative
prisão,negative
queda,negative
porto,negative
possibilidade,negative
acidente,negative
enorme,negative
inferior,negative
resistência,negative
condição,negative
sofreu,negative
exterior,negative
oposição,negative
crise,negative
ficção,negative
complexo,negative
críticas,negative
questões,negative
fusão,negative
mortos,negative
corrente,negative
corrida,negative
risco,negative
retorno,negative
invasão,negative
golpe,negative
carga,negative
erro,negative
exploração,negative
eliminar,negative
dificuldades,negative
inimigos,negative
crime,negative
inimigo,negative
sítio,negative
limites,negative
perder,negative
matar,negative
diâmetro,negative
conflitos,negative
escravos,negative
infantil,negative
críticos,negative
mata,negative
parada,negative
tempestade,negative
punk,negative
destruição,negative
pena,negative
notoriedade,negative
erros,negative
âmbito,negative
responsabilidade,negative
dúvida,negative
lutar,negative
levado,negative
fluxo,negative
enredo,negative
cadeia,negative
posterior,negative
desejo,negative
audiência,negative
xadrez,negative
assassinato,negative
ausência,negative
caiu,negative
esforço,negative
propaganda,negative
medo,negative
reserva,negative
ameaça,negative
revolta,negative
crítico,negative
disputado,negative
causou,negative
rival,negative
dificuldade,negative
danos,negative
atacante,negative
enfrentar,negative
câncer,negative
grave,negative
depressão,negative
destruir,negative
tarefa,negative
morrer,negative
perdido,negative
atacar,negative
fugir,negative
vírus,negative
impedir,negative
disputar,negative
crimes,negative
término,negative
terminar,negative
debate,negative
tensão,negative
terror,negative
adversário,negative
morre,negative
pior,negative
argumento,negative
restos,negative
espada,negative
parar,negative
extinto,negative
aviso,negative
matriz,negative
dor,negative
ruínas,negative
sofre,negative
perde,negative
dúvidas,negative
errado,negative
impossível,negative
fabricação,negative
pobres,negative
limitado,negative
tirar,negative
sintomas,negative
assassinado,negative
trama,negative
escapar,negative
reduzir,negative
apagar,negative
entrega,negative
confusão,negative
má,negative
perigo,negative
confronto,negative
seca,negative
distante,negative
abandonar,negative
quebra,negative
sofrer,negative
explosão,negative
fuga,negative
condenado,negative
cair,negative
preocupação,negative
concessão,negative
exílio,negative
vilão,negative
pobre,negative
gráfico,negative
estrangeiro,negative
perseguição,negative
bomba,negative
marcar,negative
deserto,negative
discutir,negative
declínio,negative
desconhecido,negative
atingido,negative
desafio,negative
cerco,negative
lesão,negative
lixo,negative
privado,negative
acusações,negative
disputas,negative
mau,negative
largo,negative
falha,negative
parecer,negative
moedas,negative
perceber,negative
emissão,negative
aéreo,negative
pesado,negative
trio,negative
intenso,negative
pobreza,negative
rivalidade,negative
abandonado,negative
artificial,negative
suicídio,negative
estranho,negative
desconhecida,negative
fome,negative
vestígios,negative
oponente,negative
recusa,negative
cheio,negative
corrupção,negative
fracasso,negative
vencido,negative
postura,negative
escuro,negative
curva,negative
vingança,negative
gravidade,negative
experimental,negative
regresso,negative
oposto,negative
emergência,negative
sugestão,negative
pegar,negative
hard,negative
protestos,negative
colapso,negative
raro,negative
abuso,negative
precipitação,negative
acidentes,negative
explorar,negative
excesso,negative
portos,negative
ofensiva,negative
controvérsia,negative
radical,negative
fictício,negative
assalto,negative
choque,negative
estreito,negative
capturar,negative
fraco,negative
assassino,negative
compreender,negative
doente,negative
nervoso,negative
subir,negative
infecção,negative
mito,negative
censura,negative
invenção,negative
mora,negative
primitiva,negative
tanque,negative
repressão,negative
falecer,negative
falhas,negative
culpa,negative
monstro,negative
comer,negative
lentamente,negative
protesto,negative
ilegal,negative
tanques,negative
secreto,negative
perdas,negative
lutando,negative
separar,negative
negativo,negative
dragão,negative
acusação,negative
abrigar,negative
dívida,negative
proibido,negative
dano,negative
vestido,negative
falso,negative
tragédia,negative
síndrome,negative
dividir,negative
riscos,negative
impede,negative
rumores,negative
buraco,negative
abandono,negative
febre,negative
decadência,negative
ameaças,negative
foge,negative
incapaz,negative
ódio,negative
isolamento,negative
bater,negative
Punk,negative
caverna,negative
ruim,negative
interessado,negative
sofrendo,negative
senhora,negative
pau,negative
roubar,negative
lento,negative
traição,negative
dom,negative
dissolução,negative
selvagem,negative
death,negative
vazio,negative
suspeita,negative
mistério,negative
deficiência,negative
escravidão,negative
passe,negative
conspiração,negative
quebrar,negative
escândalo,negative
acaso,negative
violação,negative
triste,negative
reverter,negative
notório,negative
sofrimento,negative
apelo,negative
terrível,negative
caro,negative
misterioso,negative
renúncia,negative
vilões,negative
vingar,negative
escravo,negative
obrigação,negative
grade,negative
imóvel,negative
prisioneiro,negative
infelizmente,negative
desastre,negative
demônio,negative
massacre,negative
greve,negative
pó,negative
bloqueios,negative
raiva,negative
cortar,negative
exclusão,negative
afastar,negative
limitações,negative
desculpas,negative
primitivo,negative
anarquista,negative
violento,negative
manipulação,negative
impor,negative
thrash,negative
incomum,negative
false,negative
conservador,negative
erupção,negative
dívidas,negative
confundir,negative
instabilidade,negative
perigoso,negative
virar,negative
aborto,negative
caos,negative
envio,negative
droga,negative
mortal,negative
ruptura,negative
montar,negative
interferência,negative
empreendimento,negative
selvagens,negative
confundido,negative
pecado,negative
úmido,negative
banha,negative
negativos,negative
irrelevante,negative
derrubar,negative
porco,negative
absurdo,negative
atraso,negative
